idx,user_ids,accent,age_group,country,transcript,nchars,audio_ids,audio_paths,duration,origin,domain,split,gender
277528,02982b34ff5fa9aaa8d13606d8bdb166,yoruba,<18yrs,NG,"A BNCH shall not: carry out investing or lending activities receive, disburse, or engage in any transaction involving foreign currency sub-contract another entity to carry out its operations any other activities that may be prohibited by the CBN.
",246,1be831fa0448c27fab0283f45c3cb651,/AfriSpeech-100/test/2ef04dbb-1657-404f-b190-f7aa0bfd4a2e/f2d40c960ef3cdf2a8b2398e0d53659e.wav,16.056984126984123,nigerian,general,test,Female
140036,d0937cdaeb7dd66bdac9228cacf19772,yoruba,41-55,NG,"The area of Lebanon is 10,452 square kilometres.",48,4e4b3e3aae2bcb9a51ad031c891c5354,/AfriSpeech-100/test/c354ba69-07cf-4abe-ace5-78d4a7c740ee/a57faa22d74037805533d59bdf05e755.wav,9.100997732426304,nigerian,general,test,Male
271241,2aaf2f00f19d9ea9be0ef6d46af55896,yoruba,19-25,NG,"There is no gainsaying that the Nigerian Law School is the only institution responsible for vocational training of lawyers in Nigeria.
",134,17a4bdd0f9c6006b356630c5d4fa0d57,/AfriSpeech-100/test/18bef4bf-1e10-4a4c-9355-9db8d7112c14/656c5aac92820953feaef2f9c52a5a8e.wav,9.268979591836734,nigerian,general,test,Female
441006,79492e3a74e4954c9e91e5a52443d763,yoruba,19-25,NG,"Nnanna was watching TV as they normally do in the evening when his brother Chimaihe went to prepare dinner.
",107,f48e67f9182f11bda974e229db24b851,/AfriSpeech-100/test/4f4caaca-8d33-4524-a578-4e9a7ab2c025/8111f38f8e999e66862f96eb61e5f847.wav,11.018979591836734,nigerian,general,test,Male
12986,ce64515f8b6ef236e500e7fa36a0fd95,yoruba,41-55,NG,Nwanyanwu said it is high time Nigerians stop to pay lip service to democracy and efforts to change bad leaders and governments that have impoverished the people in the country.,177,e6bd1c6e32061dde9419ec94a6f6b780,/AfriSpeech-100/test/da0ec859-e613-44cb-a9bf-a2853c8a3f7e/4281c42302de46d931e4080162943c34.wav,13.538979591836734,nigerian,general,test,Female
200214,32211d9ec2b13894359b4f684fad747b,yoruba,,NG,"In spite of that, though, Wolverine still doesnt feel comfortable in the new mutant paradise.
",93,438883a606e01b2dea96e1db6d5ea65c,/AfriSpeech-100/test/f7f9a636-2b46-4f60-b942-ef1fdd9c25d8/afbb7ac82f5dfae64f92364f81dc7715.wav,80.59,nigerian,general,test,Female
218908,d45d613adf3a5eabdbb79c3e604610ad,yoruba,19-25,NG,"As an adult, Simon has become a successful solicitor, taking class actions in relation to Catholic Church and institutional sexual abuse in Australia.
",150,f567e72fb67f82fa5d5ab7e2722e97e5,/AfriSpeech-100/test/7a8260d4-be98-4c6a-b31f-ac6cf5c86f53/83d4bd3d641b800a3f266fde429deafb.wav,10.922993197278911,nigerian,general,test,Male
63830,1fb7f914d2554579123372b22376dae8,yoruba,26-40,NG,Are you excited for Charlies new single?,40,ff9614f40212beabbf2517bd7a2a6dd6,/AfriSpeech-100/test/c726139f-787a-4bda-a788-7b665d2a2c0d/8ca82f341ee824669606b2a3d15f28e7.wav,4.062993197278912,nigerian,general,test,Male
460184,041df3f0f8687acb4f21e71ffee5a548,yoruba,19-25,NG,"Consider, for instance, Yorubaland where many of the wealthy families we knew in the 80s and 90s and which one still hears about in old Fuji music no longer exist.
",163,839d7d31ef1bc1733b8c016786cd6d5a,/AfriSpeech-100/test/4a211f5a-1a55-4365-9cba-eef703ca771e/1116f208c6071bf351069005f7d87272.wav,14.250997732426304,nigerian,general,test,Male
260487,4f4b8a5be926ce8788a5b8e44ba5319a,yoruba,19-25,NG,129 An IMH can be classified according to its location i.,57,de72024a6567e6a7626c49acd312d8fc,/AfriSpeech-100/test/53f83af9-5927-418e-9854-0b08e7e5fcbc/5e59877b494bb86231e10c8a55755463.wav,4.896984126984127,nigerian,clinical,test,Female
281616,6067d7fd7a608df47f598b932c277698,yoruba,19-25,NG,"Dr Bolajoko Kabiri speaking. Next line. Chief complaint: next line. Low back Pain started 22 weeks ago radiating to his left foot. Next line
",140,9ef20b71694ffebacb327b368014f26c,/AfriSpeech-100/test/3bdc8d84-eea7-45ef-8158-b27e92c45d7d/c87c6e2d6621db8214433679ad688228.wav,18.21698412698413,nigerian,general,test,Female
232523,92d5f5ee92025e6b6d26280742447436,yoruba,19-25,NG,"The show retains its Swedish roots only subtly, with Ingmar Bergmans marqueed on the local theater, and a tempo more inclined to take things in half time.
",154,bd44a8966721ebf98a87e5d272150164,/AfriSpeech-100/test/80a1794f-605f-4004-bdd3-cf8b772f9956/3ea42b2acd174aa1aab059fb13361f54.wav,9.47,nigerian,general,test,Female
143731,2e3059863d2785768bceb1db87348679,yoruba,41-55,NG,A Covid-19 outbreak inside the White House brings into sharp relief the literal nightmare scenarios that constitutional and presidential scholars have warned about for decades.,176,759d2db481a1d5208e09dac8ec6d6046,/AfriSpeech-100/test/0aab12f5-1064-405a-aa8e-1539e32077b6/42fc8d3c1edcc30a18ce4de441049a04.wav,25.21498866213152,nigerian,general,test,Female
12828,d3e86155e2e17b51cf9a9ab6cca4b246,yoruba,<18yrs,NG,"It is widely believed that in order to understand the present, you need to examine the past - Obiamaka Onyegecha",112,155438fff70b295cf28cf6c645faf5ae,/AfriSpeech-100/test/ac23867e-c37b-407e-b120-c9dd4ad26b33/1809b0cd4256447198c36d9f2ef782d8.wav,7.793990929705213,nigerian,general,test,Female
143812,02982b34ff5fa9aaa8d13606d8bdb166,yoruba,<18yrs,NG,"Janet Jackson - vocals , songwriter , producer , vocal and rhythm arrangement",77,0571656c8657e0e09248a1ec480246d1,/AfriSpeech-100/test/196194f4-c742-4784-a177-3fa282d9ddb3/2fad2556da5ec2f94f23c8e46bdf38c9.wav,6.283990929705213,nigerian,general,test,Female
211753,3419b1ec723228a8991f20cd73560b56,yoruba,19-25,NG,"Chidike studied English literature at the Ikot-Abasi University and translation in Zahrah University.
",101,8a1b84c9249eeb7dcd422def9689f5d3,/AfriSpeech-100/test/90c519dc-c875-4bb5-a551-d891d79ba4aa/329461843898af5eb6a50567f94dccde.wav,7.3809977324263025,nigerian,general,test,Male
343047,8c590a9c9cf1de58b095c088e3bb29a1,yoruba,19-25,NG,"In 2022, the use of artemisinin, dihydroartemisinin, artemether, artesunate Antimalarials were prohibited in Kintampo and Isiolo by Ochebalay Ahcookkey the current NAFDAC DG
",173,b4fa7e1fdda97b3e4cc35cd3e18fc82d,/AfriSpeech-100/test/35b5fe21-9204-4145-9d9f-b0a3b1f95f2b/6c1e0082a478b9feb6b87c5fe943d475.wav,18.11698412698413,nigerian,general,test,Female
63849,1fb7f914d2554579123372b22376dae8,yoruba,26-40,NG,"The next morning, her friend and neighbour, Kelsey Hooper Porsha Lawrence Mavour invites her to go to the Bubble Shock open day.",128,f7c12d5679b18fdadef24b3dc97e5afd,/AfriSpeech-100/test/9c2b81e5-240e-4996-8a01-b3f992b1adff/84492068e5eeb422244c1f348121c9f3.wav,8.928979591836734,nigerian,general,test,Male
433885,5b5854dc798e76b107df97bbcf0f3b9e,yoruba,19-25,NG,"These are Adamawa, Bauchi, Bayelsa, Benue, Borno, Cross River, Ebonyi, Edo, Enugu, Gombe, Imo, Jigawa, Kaduna, Katsina, Kebbi, Kogi, Nasarawa, Niger, Ondo, Plateau, Sokoto, Taraba, Yobe and Zamfara.
",198,de3417e2987d93c0a821888c2c50e8dc,/AfriSpeech-100/test/0b536e5d-13f2-4f67-8e95-0e45c0e70124/1046fc83804e1f7d4e79632add5b7e38.wav,36.98698412698413,nigerian,general,test,Female
344587,b057bfc0f100bc615dbe711ee9047eca,yoruba,19-25,NG,"He chose Adam Gilchrist as the wicketkeeper with Glenn McGrath, Jason Gillespie and Bruce Reid as the fast bowlers and Tim May as the spinner.
",142,614e118164729e3e10c9525a91e64705,/AfriSpeech-100/test/c2070a8f-5195-4711-9b74-f3300dcf5239/bdcd6eb30fb3ecb8e8b928e5b1f11bc5.wav,57.68698412698413,nigerian,general,test,Male
436124,5df750b6162bb9d3abf4be64eaebe425,yoruba,19-25,NG,"Dr. Demba Accohbay claims Cough, catarrh, fever, STI, abdominal pain, constipation, sore throat are the most common presenting complaints at Phalaborwa hospital
",160,c724bae1b55fa6da6f649133a65bf3ce,/AfriSpeech-100/test/d98bd447-7b71-40b0-85fc-f9d7b8b65805/d81d7a903f19aae6a77f36cdf8062732.wav,18.50299319727891,nigerian,general,test,Female
233330,3c708d6f5808b5b65dbf43acedfd4cb7,yoruba,26-40,NG,"Avoiding the road to Kigali
",27,1560008a4e9b52d0eb9f2cf04b9cac79,/AfriSpeech-100/test/cd6e86da-c6f9-4f0e-bb6b-2ac1a45136f7/04206f17bb9c61079a080f51842b489b.wav,3.1489795918367345,nigerian,general,test,Female
233347,3c708d6f5808b5b65dbf43acedfd4cb7,yoruba,26-40,NG,"Children Kilani Ali and Ejefenihu were found last night wandering the streets unattended after their mother and father, went missing while returning from work at Minna
",167,b157efaa95dc501a5f8adb7e6ca40cb4,/AfriSpeech-100/test/06193012-d7a8-48dc-9d7b-ea0fc7480b70/7cf9666b4b01e41893d9ad9d536a9e5d.wav,10.87498866213152,nigerian,general,test,Male
146116,2e3059863d2785768bceb1db87348679,yoruba,41-55,NG,"The elderly clergy man, Revd Mansur Baki developed a heart attack",65,bbcd62de612c931f9e78f62d8e07f705,/AfriSpeech-100/test/477d99b9-bd93-4136-b66c-291ed12babcc/718578bacbb12b9acebfb84c46a11f89.wav,8.453990929705215,nigerian,general,test,Female
441028,79492e3a74e4954c9e91e5a52443d763,yoruba,19-25,NG,"Fahji Gado 56 yr female transfer from OR to SICU CC683 at 2100. Saturday 06 September, 2008
",91,c81bc0fd115117818569dc8d78a333c6,/AfriSpeech-100/test/3043728c-86bf-4b7d-9ec0-503f03b0535d/d7e8f5c77a3489e6ba1151ebd669e2bc.wav,18.51199546485261,nigerian,general,test,Male
36259,fec10244b1b63ae1bfaa5b40052cc5d4,yoruba,41-55,NG,Wilson describes it as an owners manual for the human brain.,60,ce3f4fc915e7480934b2d59a57b5da97,/AfriSpeech-100/test/a8083340-e640-4182-8c5e-3bad4c7fad9f/93e49f089f2669878d207163ec90be83.wav,6.742993197278912,nigerian,general,test,Male
151134,bcfd277f89d12dc40bc9357b30b66f7e,yoruba,41-55,NG,"Insecurity: Bishop Owolabi, wife donate patrol vehicle to Amotekun in Osun",74,7dcfb4e952538506ec56f46f0d9aff37,/AfriSpeech-100/test/895e3fc5-c31d-4535-a3cb-0bca996fbc90/4d60a0ea0784b8832bd47589a2cbf881.wav,82.1359863945578,nigerian,general,test,Male
510799,95932df603d924af76d62a743d7842d8,yoruba,19-25,NG,A: NPO status continues.,24,63b8482fe11eb4f2dac7601165925715,/AfriSpeech-100/test/ff354fbb-dc35-458d-a3dc-260f3234fb1f/acd2eb2eb21365e8b6b0526299e797e1.wav,3.18,nigerian,clinical,test,Male
405610,c1c286866c60d25936cf43b0ebe6a65d,yoruba,19-25,NG,"Medicine International 24:4-10 Podlesh S W ,  Boyden D K1996 Diagnosis of acute bonebone marrow infarction of the mandible in sickle haemoglobinopathy.
",150,8836bf4441f8e04d613bb1b781ca7edb,/AfriSpeech-100/test/c4167ba7-120d-46a3-8b6b-44545b4d7cd2/277546253926158ba66cf48bd28edfeb.wav,14.538979591836734,nigerian,clinical,test,Female
63984,1fb7f914d2554579123372b22376dae8,yoruba,26-40,NG,"Tamara has also starred in the independent film Limbo Lounge, directed by Tom Pankratz.",87,f33ef79b12c5b2a5bae2f38050037174,/AfriSpeech-100/test/4f19a87f-fae8-4d0d-bcb9-eeaa68865c84/d37b425830c33453eb0436418f7c081a.wav,8.462993197278912,nigerian,general,test,Male
409844,0a126d3e7af01532cd891d6bc4f1fbb8,yoruba,19-25,NG,"Currently, attention is riveted on the bloody violence raging in Kaduna, the North-West state that hosts the highest number of security formations in West Africa.
",162,dba73531c8d8d027bcf11b6ac8037387,/AfriSpeech-100/test/d3de2644-93e3-4080-8fe9-ecf14226c35b/0b86034033e142b13e5c77f3989ca589.wav,17.888979591836733,nigerian,general,test,Female
418145,35887ea434795b10ab07eeac66554171,yoruba,19-25,NG,"Next line. Plan: next line. Tablets Coartem, 4 tabs twice daily for 3 days and paracetamol 1gm 3x daily for 3 days. Next line. Signed: Dr Ugochinyere Zikoranaudodimma
",166,e3861f7541754fff4a1d1090522bd936,/AfriSpeech-100/test/bd8c173a-a712-45b2-9774-aebae094e646/a789f54692089b217b835e9e5d036332.wav,15.47498866213152,nigerian,general,test,Female
271127,2aaf2f00f19d9ea9be0ef6d46af55896,yoruba,19-25,NG,"Xejet Limited gets nod to operate Sierra Leonean national carrier
",65,8c74f2842b2322acd3e6b292ba84c24a,/AfriSpeech-100/test/8826121b-c113-4798-a299-ffe4240cd551/22ddc84dcd07b4e5aa265e586bd56074.wav,5.533990929705213,nigerian,general,test,Female
271654,2aaf2f00f19d9ea9be0ef6d46af55896,yoruba,19-25,NG,"On Friday, James Colter, a founding member of Mr. Harriss PureMovement company known as Cricket, leads a bantaba hip-hop class.
",127,864616a5f775b91aeee4946db3e904c9,/AfriSpeech-100/test/599685a8-28a3-4775-b8a9-013d30945fa2/fa40c9ef22e0492344f105334e8daef7.wav,13.371995464852608,nigerian,general,test,Female
232469,92d5f5ee92025e6b6d26280742447436,yoruba,19-25,NG,"You were admitted to Hospital Nzubechukwu in Port Harcourt city on Tuesday 18 November, 1986 with episodes of somnolence.
",121,8c4b73a4aecc5151ebfd1ba6a6000a06,/AfriSpeech-100/test/a8bcd37c-e1db-4d8d-94ca-507795f6aea6/8c3b04b4eef8434732e720578f01f4fd.wav,8.410997732426305,nigerian,general,test,Female
292751,df71c197162e2758235a8c11e3cfa88a,yoruba,26-40,NG,"NGO celebrates 10th anniversary, launches childrens library in Ibadan
",69,d81dbec36fd2cdb102fed60940db3505,/AfriSpeech-100/test/7bb192c0-7423-468f-a8f6-8e279e1adb47/d4cc590304ac2efb07d9c5d5834794d2.wav,5.956984126984128,nigerian,general,test,Female
221024,5d4f114b928c1dbaf75b04157617c885,yoruba,19-25,NG,"The UK governments Culture Recovery Fun announced 10 days ago specified that Secret Cinema was to receive an allocation of 977,000.
",131,93cd3ed3b7a6575d02bb23a2594b31d9,/AfriSpeech-100/test/4af317a0-f871-4a46-9d25-a763f55a12b0/a0decc87b828ed372eb0a8720c697213.wav,13.272993197278913,nigerian,general,test,Male
56758,34473a833b5010e021f037ef03fb6009,yoruba,41-55,NG,"Massie 1967, p. 135 The younger sisters, Maria and Anastasia, were known as The Little Pair.",92,338de4a5d5320e17fb1af66cbec3c7af,/AfriSpeech-100/test/ea9ee9b0-5b91-4883-a416-96ff806fde63/a884845ec3a549dd4bc64832da933799.wav,16.82199546485261,nigerian,general,test,Male
200258,32211d9ec2b13894359b4f684fad747b,yoruba,,NG,"Were uniquely positioned with many smaller communities surrounding us and relying on Mitchell as a regional hub.
",112,16531ce99e0f4a242d4b9f4f835b8712,/AfriSpeech-100/test/f3adc5e6-3e38-45df-90f6-ae75d1dad458/81885446dfc40688da1b8937ff28cbf6.wav,63.76798185941042,nigerian,general,test,Female
323975,e69850fe0b2cfce1a89ec733cc800a4a,yoruba,19-25,NG,"During a news conference on Tuesday, Dr. Mandy Cohen said the states four key COVID-19 metrics are stabilizing, and some are even beginning to decline.
",151,b1e7b94387880de2d51dfd07e0e885e3,/AfriSpeech-100/test/c7b73663-6342-4d2d-a52a-7fbda8e7a8f4/decb131d632ebed37a8cd9cec4f821fc.wav,8.836984126984127,nigerian,general,test,Male
147120,1eab4ebc542a884b90fac5812b8e1118,yoruba,41-55,NG,"The event might not be taking place physically, but you can still Join The Fun online at Virtual Windsor.",105,e5ce8868512511ee2359edb7581199ac,/AfriSpeech-100/test/3af27aa8-2429-4f0b-bf7c-26d1331d3f10/8e2f9146da001b0114784fb55116b658.wav,11.206984126984128,nigerian,general,test,Female
430288,35887ea434795b10ab07eeac66554171,yoruba,19-25,NG,"It was bought in July 2017 by Peter  Minsu Lu, according to documents obtained by SaharaReporters.
",97,af5c869875360d36b33a6f36e7844dcc,/AfriSpeech-100/test/c4828790-4143-4974-8a68-7ab040117125/4731a1dcfd63ea1afe588fc9fde32a76.wav,11.083990929705218,nigerian,general,test,Female
435779,5df750b6162bb9d3abf4be64eaebe425,yoruba,19-25,NG,"Dr Tambara Ikpeama speaking. Next line. patient Iyeala is here to discuss other interventions including surgery
",111,264cb6367f00f05b61026d197bf4b80c,/AfriSpeech-100/test/c062cd7b-18c3-49ea-b1e0-52daa944590e/11cc61f0f67c404131cdd7f1e3075edb.wav,10.895986394557823,nigerian,general,test,Female
22337,977c1933adcb77391e9e314800eb0d98,yoruba,26-40,NG,"Oppo may soon launch two new truly wireless earbuds, a rumour fuelled by the discovery of a patent application that features new designs.",137,3249b60ffd18035b1dcb8ff4474a4b07,/AfriSpeech-100/test/0311f13b-bb13-4823-b732-10e589301056/d4bc0a02b470fd03887e343ed787cb0a.wav,8.413990929705216,nigerian,general,test,Female
380038,3c708d6f5808b5b65dbf43acedfd4cb7,yoruba,26-40,NG,"It was gathered that Samad, who is an internet fraudster, opened the academy in a three-bedroom flat and was training young men in the art of defrauding people in the apartment which he was said to have rented for the sum of N3 million per annum.
",246,66eb4d5110f3e4159278880a5650ee37,/AfriSpeech-100/test/137086f3-a2c9-4033-b2f1-a183f82602df/30ecb866418593e02ff3bc5bc08d6ea5.wav,22.75498866213152,nigerian,general,test,Male
285262,76789d0946fb18ba3cfde666ab90773e,yoruba,19-25,NG,"Angel BBNaijaReunion BBNaija BBNaijaShineYaEye pic.twitter.comw6lugdnNsa
",72,84e8d755867474c53f6901bd54d26819,/AfriSpeech-100/test/d57f436f-7648-47c0-b269-84b74845d224/6296606e24377719bcac2c49431e556e.wav,22.18199546485261,nigerian,general,test,Male
36295,fec10244b1b63ae1bfaa5b40052cc5d4,yoruba,41-55,NG,CH sounds like the KH in Ayatollah Khoumeini.,45,42522316dfe4ac2ecd341470c29ccaca,/AfriSpeech-100/test/89183a4c-a736-4842-a69f-0867e9464b73/974efe7812d174f16d51db6aed5ff8ee.wav,24.55498866213152,nigerian,general,test,Male
212293,40efef3348d876ab1745ca9a96deb886,yoruba,41-55,NG,"A very common disease was discovered in Akpawfu by Ekiye and Motinola scientists at Katsina university from 1998 to 2006.
",121,5e5e175117e05a2df6b30a41e66aefa2,/AfriSpeech-100/test/72d53999-90af-41c6-9d8f-61ef0fbfecd3/af2a42393149f4b26d742f4ce63aa26e.wav,11.982993197278912,nigerian,general,test,Male
351365,4db0dfff160b1700c8feec3fbba16359,yoruba,26-40,NG,"We are a very reliably Republican state especially in a presidential election year.
",83,2eb5384920ea651bf5a0bab328a2dc58,/AfriSpeech-100/test/ed67611b-6e7b-4dc0-92c4-62f4ca272109/0212881f039b377fa2bc27e48911c180.wav,6.395986394557824,nigerian,general,test,Male
193546,b6e9d2a8e8663eed2338942b855dd9dd,yoruba,41-55,NG,"He threw some really good pitches, Roenicke said, per the team.
",63,c681492f640d8ec9ffc0a1c7d4edf916,/AfriSpeech-100/test/8aeac0e1-b221-4473-a4cf-5413ff05f136/b3b6c9bd308548a6260827048a5b2e2c.wav,7.22,nigerian,general,test,Male
323869,2ea04a6e2834f6f543070613c5a0faa7,yoruba,26-40,NG,"Meanwhile, Johnson said on April 15, 2022, the police unit was alerted to the risk and possible hack of the server of a non-interest financial institution located in Lagos State.
",178,1d2477ec227f525ace1ee3472d079c1e,/AfriSpeech-100/test/e5c33343-56d5-4873-8881-2877701fe878/3c05f2c0ff2a820a775ae6fcba177a8d.wav,20.68,nigerian,general,test,Male
261997,2aaf2f00f19d9ea9be0ef6d46af55896,yoruba,19-25,NG,"Again, freedom of expression is one of the fundamental rights of the citizen which an Islamic State must respect.
",113,a06c0bc6747b88eac855f4d938f36ef7,/AfriSpeech-100/test/379da97e-400b-4b98-a887-9b3a53bbde5d/ffebf6375b4b4167e4431cf9fa5e1b79.wav,9.222993197278912,nigerian,general,test,Female
200141,93a610ef4f416f4cc7ba47b98c40b9fa,yoruba,19-25,NG,"Jeenbekovs previous decree declaring a state of emergency in Bishkek was signed Friday, when a protest in the city turned violent and gunshots were fired at several political leaders.
",183,8b8669fc45e86846be85c89d865e5cf9,/AfriSpeech-100/test/9151cea0-faa3-497c-8c0f-803a48edc33c/fa201ea55888b0ee04261718d8a94bd7.wav,15.192993197278913,nigerian,general,test,Male
397720,6695d0ed121ab71789906fbbff8393dc,yoruba,19-25,NG,"Dr Kenechukwu neonatal Intensive care unit (ICU) aware and Dr Ndukari Surgery notified. 07/07/2026
",98,28e2bb67e60406ae902cb5ac3f0e13ef,/AfriSpeech-100/test/30ea135f-7c97-494a-ab99-33f7ba9a6eec/307f962bd0119f606cd0329e9b2d2f70.wav,11.336984126984127,nigerian,general,test,Female
433932,5b5854dc798e76b107df97bbcf0f3b9e,yoruba,19-25,NG,"My father christened me Oluwaremilekun because my elder brother was 17 years older than me and 14 years older than my elder sister.
",131,8a601185ca7dd0cef6c5feac0dab60b3,/AfriSpeech-100/test/9a152c08-dc35-4f11-99b3-dc4a28281523/2484ebe5d538ad8e0cc107ba5c7c4501.wav,9.11498866213152,nigerian,general,test,Female
